Apelido,Username,Data/Hora,Respondendo,Texto,link_img,Comentarios,Retweets,Likes
Política BR,@AlexandreZiben,2020-12-04T23:54:07.000Z,"A empresa chinesa Sinovac, desenvolvedora da vacina para Covid-19 que será produzida no Brasil em parceria com o Instituto Butantan, envolveu-se em casos de suborno ao governo chinês. A informação foi revelada nesta sexta-feira em reportagem do jornal americano Washington Post.",,https://pbs.twimg.com/media/EoboFY4XcAAqzHH?format=jpg&name=small,0,4,14
Márcio Salgues,@MarcioSalgues,2020-12-04T23:50:32.000Z,"Sinto que a calça está ficando cada vez mais apertada...

Sinovac subornou autoridades chinesas para aprovar vacinas de 2002 a 2011, diz jornal","Sinovac subornou autoridades chinesas para aprovar vacinas de 2002 a 2011, diz jornal - Agora...
Segundo reportagem do ""Washington Post"", CEO da empresa se livrou de punição após acordo de delação premiada
agoranoticiasbrasil.com.br",https://pbs.twimg.com/card_img/1360757738960257025/-hbNEpiX?format=jpg&name=small,0,10,23
R Bueno,@Rgood68,2020-12-04T23:49:34.000Z,Washington Post sobre a Sinovac e as propinas para aprovação de vacinas,"As China nears a coronavirus vaccine, bribery cloud hangs over drugmaker Sinovac
CEO gave cash bribes to a Chinese drug regulatory official for nine years, aiding the company’s climb to the top of the country’s vaccine industry, court records show.
washingtonpost.com",https://pbs.twimg.com/card_img/1362630499030605824/w3oaAzqR?format=jpg&name=small,0,3,5
NinfaDafne,@NinfaDafne2,2020-12-04T23:46:13.000Z,"@ronaldocaiado
 kd a minha vacina???","Comentar o Tweet
Kruella, Radical de Centro
@Lady_Kruella
 · 4 de dez de 2020
Pensamentos soltos:

Europa, Rússia, USA, COL, CHI, MEX, ARG e CR entre dez/20-jan/21 imunizam seus cidadãos.

SP, BA e PR em jan/21 iniciam a imunização de seus cidadãos.

Brasileiros vão reagir? O q poderia resultar? Multidões nas ruas costumam dar um resultado conhecido! ",https://pbs.twimg.com/profile_images/1361332141603368962/_xKO0ECp_mini.jpg,0,0,2
Viktor,@oproprioviktor,2020-12-04T23:49:58.000Z,"Na China tá liberado comemorações pq não existe segunda onda, nem terceira e nem Vacina. No mundo, só vai poder depois comprar os produtos da China ou se vender pra ela",,https://pbs.twimg.com/media/EobnH-_XEAUxlsc?format=jpg&name=small,0,1,1
Mujica Tricolor,@MujicaTricolor,2020-12-04T23:48:07.000Z,"2020 foi o ano do início da destruição da Medicina...
Cloroquina
Anitta
Tratamento precoce
Vacina que modifica código genético...

# Just the beginning","Comentar o Tweet
El loco de Humaita
@Ellocohumaita
 · 4 de dez de 2020
Bagunçaram tanto o direito que, com o que acontece no Brasil, desde 2013, acho que poderiam fechar todas faculdades de direito.

Não tem sentido existirem mais no Brasil.",https://pbs.twimg.com/profile_images/1361907424245018626/QGAAi80J_mini.jpg,0,0,3
Nerdão Geek,@nerdaogeek,2020-12-04T23:58:51.000Z,"O brasileiro nessa #Pandemia tá que nem a Velha surda 
#coronavirus #Covid19",,https://pbs.twimg.com/media/EobpKpyW8AEMFan?format=jpg&name=small,0,1,2
Sidney ** Art142 já!!,@sidney_1960,2020-12-04T23:52:34.000Z,"Sinovac admite pagamento de propina para acelerar aprovação de vacinas - RENOVA Mídia https://renovamidia.com.br/sinovac-admite-pagamento-de-propina-para-acelerar-aprovacao-de-vacinas/… via 
@renovamidia","Sinovac admite pagamento de propina para acelerar aprovação de vacinas - RENOVA Mídia
Yin teria desembolsado US$ 83 mil no período do registro de vacinas como a da gripe H1N1 e a de hepatite.
renovamidia.com.br",https://pbs.twimg.com/card_img/1363213879334105091/kiftVMkN?format=jpg&name=small,0,2,3
yNicolasz | ep 381/963 de One Piece,@yNicolasz1,2020-12-04T23:26:52.000Z,"Em resposta a 
@awstyr
 @catudecactu
 e mais 10","Galera 
 vamos nos 
 prevenir 
 contra o 
 corona vírus 
 lave bem 
 as mãos 
 passe o 
 álcool em gel 
 e se possível 
 fique em 
 casa ",https://abs-0.twimg.com/emoji/v2/72x72/1f610.png,1,0,7
Assembleia de Deus,@adbrasil,2020-12-04T23:48:58.000Z,"Virologista de Wuhan diz que morcegos do Sul da Ásia já possuem outros coronavírus que podem infectar humanos

Parentes próximos do Sars-CoV-2, causador da Covid-19, provavelmente estão circulando em áreas selvagens do continente
#covid19 #coronavirus","Virologista de Wuhan diz que morcegos do Sul da Ásia já possuem outros coronavírus que podem...
Parentes próximos do Sars-CoV-2, causador da Covid-19, provavelmente estão circulando em áreas selvagens do continente
oglobo.globo.com",https://pbs.twimg.com/card_img/1362852681916809222/ejvRGirc?format=jpg&name=small,0,1,3
Larinha,@laracxo,2020-12-04T23:52:29.000Z,a vida sem corona era tudo de bom por esse motivo:,"Comentar o Tweet
cenourinha pirocuda
@Jannahcar
 · 4 de dez de 2020
Tudo que eu queria era volta pra chama mãe e beijar todo mundo de novo
Cada metro que andava era um beijo que eu dava
Aiaiai como a vida era boa",https://pbs.twimg.com/profile_images/1361550554367934465/gGa_CHWk_mini.jpg,4,0,3
Bemti,@bemti,2020-12-04T23:52:22.000Z,exausto porém feliz porém não aguento mais coronavirus porém tamo aí na luta porém exausto,,https://pbs.twimg.com/media/EobnrzPXMAYmkl_?format=jpg&name=small,9,1,272
GZH,@gzhdigital,2020-12-04T23:50:00.000Z,"Diretor da OMS alerta que os pobres podem ser ""pisoteados"" em corrida pela vacina contra covid-19","Diretor da OMS alerta que os pobres podem ser ""pisoteados"" em corrida pela vacina contra covid-19 |...
Em prol da universalização da imunização, a entidade criou a plataforma Covax para garantir a distribuição equitativa em todo o mundo.
gauchazh.clicrbs.com.br",https://pbs.twimg.com/card_img/1359676793805021190/RGMDfftZ?format=jpg&name=small,13,6,38
Q.G. da Tecnologia,@qgdatecnologia2,2020-12-04T23:56:07.000Z,"Vacina da Moderna contra o coronavírus gera até três meses de imunidade https://youtu.be/tOC2kQ27_Qo via 
@YouTube","Vacina da Moderna contra o coronavírus gera até três meses de...
Nesta sexta-feira, quatro de dezembro, a farmacêutica americana Moderna divulgou que a sua vacina contra Covid-19 gera ao menos três meses de imunidade após ...
youtube.com",https://pbs.twimg.com/card_img/1361833027366707201/LyO3Uj06?format=jpg&name=240x240,0,0,1
Conversas Que Chegaram A Pontos Que Não Deveriam,,2020-12-04T23:50:51.000Z,Boa noite //2,,https://pbs.twimg.com/media/EobnUoUW8AEVjBv?format=jpg&name=small,12,3,171
Jornal da Record,@jornaldarecord,2020-12-04T23:58:51.000Z,Várias pesquisas mostram que entre 20 e 30% dos entrevistados não acreditam em vacinas. Eles se baseiam em notícias falsas e acabam espalhando informações que prejudicam campanhas de vacinação como a da covid-19 #JornalDaRecord #JR24H,,https://pbs.twimg.com/amplify_video_thumb/1335010485779853314/img/QXJ5a0BwXFKCSHwC.jpg,1,2,6
Jornal da Record,@jornaldarecord,2020-12-04T23:59:35.000Z,"Nos EUA, o aumento de contaminados pelo coronavírus acontece em meio à expectativa pela aprovação de pelo menos duas vacinas no país #JornalDaRecord #JR24H",,https://pbs.twimg.com/amplify_video_thumb/1335010751229042688/img/ZhxbPLYI5wrx9uwJ.jpg,2,0,9
Jose Roberto Castro,@JRoberto_Castro,2020-12-04T23:56:28.000Z,"""E se a gente tirasse uma foto do secretário de Saúde fazendo seu exercício matinal e fizesse uma manchete dizendo que ele 'corre' pra começar a vacinação na terça?""",,https://pbs.twimg.com/media/Eobonq5W8AER4SZ?format=jpg&name=small,0,0,4
Beatriz Fiorotto,@FiorottoBeatriz,2020-12-04T23:47:36.000Z,Ó AS IDEIA,,https://pbs.twimg.com/media/Eobmlt1WMAMZOe5?format=jpg&name=small,11,0,80
Álvaro Dias,@alvarodiasrn,2020-12-04T23:55:29.000Z,"O trabalho da 
@natalprefeitura
 no combate ao coronavírus segue firme e forte. Estamos atentos e trabalhando para evitar uma segunda onda em Natal, reforçando as medidas de prevenção e mantendo a todo vapor o atendimento de saúde à população.",,https://pbs.twimg.com/media/EoboZbkXIAAAWlq?format=jpg&name=small,8,7,45
Pai Lu do Kauan,@mundodoluke,2020-12-05T23:46:06.000Z,Quando vacina chegar,,https://pbs.twimg.com/media/Eogv1cLW8AAHrHy?format=jpg&name=360x360,1,8,93
Ícaro,@icaro_sutil,2020-12-05T23:55:39.000Z,Mais indícios de que o corona vírus já circulava no mundo MUITO antes do primeiro alerta na China.,"O estudo americano que aumenta dúvidas sobre real origem da pandemia de covid-19 - BBC News Brasil
O que se sabe até agora é que o primeiro grande surto surgiu em Wuhan dezembro de 2019, mas diversos indícios apontam que o vírus já circulava pelo mundo semanas ou meses antes do início oficial da...
bbc.com",https://pbs.twimg.com/card_img/1360773992374697986/ZDBcF9a7?format=jpg&name=small,0,0,2
O Mago,@7U15exe,2020-12-05T23:48:22.000Z,Anvisa pode liberar uso emergencial de vacina em testes https://istoedinheiro.com.br/anvisa-pode-liberar-uso-emergencial-de-vacina-03/#.X8wbiXDzGVk.twitter…,,https://pbs.twimg.com/ext_tw_video_thumb/1335370438655021059/pu/img/a6U2-JiTOOKBVaV1.jpg,1,2,10
☭Lisa Débora Perpétua da Faísca,@passarosErosas,2020-12-05T23:44:30.000Z,"Depois da vacina eu quero ser só a Deise.
E tem mais ela no tuíte de baixo, vão ver...",,https://pbs.twimg.com/ext_tw_video_thumb/1335369158062641153/pu/img/98edQ5OCxU9bY_EQ.jpg,43,34,265
Alexandre Souza Nascimento,@HitBoy,2020-12-05T22:20:47.000Z,"Tem advogado defendendo o Parquet de São Paulo que busca ser os primeiros da fila na vacinação do COVID.

Como pode !?","Comentar o Tweet
Alexandre Souza Nascimento
@HitBoy
 · 22 de nov de 2020
Não canso de me surpreender com a subserviência de alguns colegas a Juízes, Promotores, Políticos, Diretores de Órgãos, ...

Triste fim, para quem passa 5 anos numa faculdade.
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1230187512150315009/DmGwTt-w_mini.jpg,4,0,5
Rato Manucu,@juridicante,2020-12-05T23:53:55.000Z,"Eu acho que a OAB deveria defender os advogados em primeiro lugar na fila de vacinação para poderem agir em defesa da cidadania. Sem advogado não há cidadania. Poizé, Poizé.",GIF,https://pbs.twimg.com/tweet_video_thumb/Eogxni0XYAohmKQ.jpg,1,0,2
Isolamento Social Salva,@SalvaSocial,2020-12-05T23:48:03.000Z,"Porque não somos INTRANSIGENTE na defesa da Ciência, da VIDA?
O que faz isso? Porque o Ministério Público pede vacina para eles e não cobra médicas de segurança e vacina em massa? Porque os órgãos de controle e congresso não afasta Bolsonaro?","Comentar o Tweet
Blogs Unicamp
@BlogsUnicamp
 · 5 de dez de 2020
O termômetro não causa dano, mas uma medida errada pode ter consequências para as pessoas. Como os termômetros clínicos infravermelho foram ajustados para medir a temperatura da testa, medir a temperatura apontando para outra parte do corpo, leva a medidas erradas da temperatura.
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1351185990262665216/zozLBfUN_mini.jpg,0,0,1
larissa,@larimoraex,2020-12-05T23:52:11.000Z,minha primeira festa pós vacina quero sair assim,"Comentar o Tweet
PEDRAO modo #BBB21
@Itspedrito
 · 5 de dez de 2020
meu Deus o final desse vídeo
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1264685931421937669/gIJmo72O_mini.jpg,0,0,1
BBC News Brasil,@bbcbrasil,2020-12-05T22:38:06.000Z,"Estudo americano aumenta dúvidas sobre real origem da pandemia de covid-19.

Antes do alerta da China, já havia pessoas com anticorpos nos EUA:","O estudo americano que aumenta dúvidas sobre real origem da pandemia de covid-19 - BBC News Brasil
O que se sabe até agora é que o primeiro grande surto surgiu em Wuhan dezembro de 2019, mas diversos indícios apontam que o vírus já circulava pelo mundo semanas ou meses antes do início oficial da...
bbc.com",https://pbs.twimg.com/card_img/1360773992374697986/ZDBcF9a7?format=jpg&name=small,25,164,804
Pedro Serra,@OPedroSerra,2020-12-05T23:37:17.000Z,Covid pode causar disfunção erétil... acho que com isso o povo fica em casa.,"Comentar o Tweet
NBC10 Philadelphia
@NBCPhiladelphia
 · 5 de dez de 2020
Well, this is a bit awkward. COVID-19 may cause long-term erectile dysfunction in men. Yet another reason to heed public health advice as the coronavirus continues to spread. http://on.nbc10.com/KkxOXBL",https://pbs.twimg.com/profile_images/1363091714513207297/FUYYSGsN_mini.jpg,2,1,9
Diã com HY,@dmonducci,2020-12-05T23:58:31.000Z,Por isso que vou usá-lo no primeiro jogo no maraca pós vacina e emendar numa noitada,"Comentar o Tweet
Gustavo
@gdiasaz
 · 5 de dez de 2020
Esse uniforme verde chama gol. Impressionante.
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1310693241369624584/eNKj8GFT_mini.jpg,1,0,7
le,@lecaroo,2020-12-05T23:59:12.000Z,"oi gente respondi a tag literaria quarentena, muitos nao sabem o q isso significa mas foi o periodo q algumas pessoas ficaram (e ainda ficam) em casa pra nao pegar coronavirus
nesse video tem varias dicas de livros legais p vc que nao quer sair de casa tbm","RESPONDENDO TAG LITERARIA: QUARENTENA
Oi gente, tudo bem??? Eu espero que vocês gostem do vídeo. Não se esqueçam de se inscrever, deixar um like no vídeo e mandar para seus amigos. Links das minh...
youtube.com",https://pbs.twimg.com/card_img/1361830678963322880/61xDUFRE?format=jpg&name=240x240,1,1,1
Kleber Karpov,@kleberkarpov,2020-12-05T23:47:15.000Z,"Achei estranho, após ser denunciado por contingenciar verba destinada a combate do coronavírus, rapidamente o então general interino da Saúde destinar, em poucos dias, quase 50%. 

Mas, isso é gravíssimo e esse cara tem que ser preso, se confirmado tais práticas. Simples assim.","Comentar o Tweet
O Antagonista
@o_antagonista
 · 5 de dez de 2020
Pazuello enviou verba da Covid-19 para entidades que não cuidam da doença
https://oantagonista.com/brasil/pazuello-enviou-verba-da-covid-19-para-entidades-que-nao-cuidam-da-doenca/…",https://pbs.twimg.com/profile_images/545680042630447104/0mw8fVFF_mini.png,0,0,3
catharina,@rkxpattz,2020-12-05T23:46:05.000Z,"cade a rede de atores da marvel defendendo ela? kkkkk ou eles so passam pano p pedofilia, agressão e outras coisas?","Comentar o Tweet
Nação Marvel
@NacaoMarvell
 · 5 de dez de 2020
 DanielRPK postou em seu patreon sobre a Letitia Wright, a Shuri.

“Ouvi dizer que Marvel está em uma conversa difícil com Letitia e agora ela também deletou sua conta no Twitter...”
GIF",https://pbs.twimg.com/profile_images/1362983147558813697/7kS61Mib_mini.jpg,1,4,20
Jeff Nascimento,@jnascim,2020-12-05T23:23:13.000Z,"A Deise somos os brasileiros e brasileiras. 

A rua é 2019.

A porta é o réveillon.

A escada é 2020.","De 
Theus",https://pbs.twimg.com/ext_tw_video_thumb/1335274236299055106/pu/img/Ntd-K7ZADLgCyuo5.jpg,39,353,1700
"c
sweb",@casweb,2020-12-05T23:53:45.000Z,"Acredito q o Geovane tenha sido poupado até recuperar a forma física já q ficou 10 dias sem treino em campo por conta da COVID. A contusão do Diego Ferreira (tb voltando do corona) e mesmo a do Zé Ricardo, devem ter colocado toda a Comissão Técnica com as barbas de molho.","Comentar o Tweet
bonaTTo
@bonattorafa
 · 5 de dez de 2020
Em resposta a @cristianeza
Pra mim o Geovane merece ser titular no lugar do Ale atualmente. Mas o sufoco que a gente tomou no final não tem nada a ver com a não entrada dele. Cauan foi bem coerente hoje",https://pbs.twimg.com/profile_images/1297640510157357056/fnB7JGWG_mini.jpg,0,0,1
assassina de pernelongo,@larxhjeann,2020-12-05T23:56:27.000Z,Acaba logo corona preciso dar meu primeiro rolê com a maya dirigindo ,"Comentar o Tweet
Tempestade
@GamaNaMaya
 · 5 de dez de 2020
Acaba logo corona preciso dar meu primeiro rolê dirigindo ",https://pbs.twimg.com/profile_images/1357679411726868482/tRuTAK9d_mini.jpg,1,0,2
tomás,@tomaspg_,2020-12-05T23:41:30.000Z,indo do ze pro galpão assim depois da vacina,"Comentar o Tweet
LUCÃO // G3
@badlucao
 · 5 de dez de 2020
Primeiro rolê pós vacina eu quero ficar nesse nível
Mostrar esta sequência
0:21
3,5 mi visualizações",https://pbs.twimg.com/profile_images/1330677925759299584/7jadpCrh_mini.jpg,1,0,13
DCM ONLINE,@DCM_online,2020-12-05T23:55:39.000Z,Covid: conselhos apontam compra insuficiente de vacinas e defendem “imunização total”,"Covid: conselhos apontam compra insuficiente de vacinas e defendem ""imunização total""
Publicado originalmente no Brasil de Fato: O Conselho Nacional de Secretários de Saúde (Conass) e o Conselho Nacional de Secretarias Municipais de Saúde (Conasems), defendem que todas as vacinas com...
diariodocentrodomundo.com.br",https://pbs.twimg.com/card_img/1362139332518187008/PhV7jjxm?format=jpg&name=small,1,7,42
O Antagonista,@o_antagonista,2020-12-05T22:15:04.000Z,Pazuello enviou verba da Covid-19 para entidades que não cuidam da doença,"Pazuello enviou Verba de Covid-19 erroneamente - O Antagonista
Reportagem da Folha aponta que ministro da Saúde enviou verba de combate a doença para maternidades, clínicas de oftalmologia e até hospitais psiquiátricos.
oantagonista.com",https://pbs.twimg.com/card_img/1359628441985953795/Vk4R9U2j?format=jpg&name=small,167,194,792
𝙼𝙱,@CeloCRF,2020-12-05T23:53:57.000Z,Na torcida para que encontre a vacina contra a zica da seleção do Adenor e volte aos padrões que estamos acostumados. Vem muito mal,"Comentar o Tweet
Flamengo
@Flamengo
 · 5 de dez de 2020
Fala, meu craque @evertonri! 

#CRF #VamosFlamengo",https://pbs.twimg.com/profile_images/1358974121225371655/cZe6co4H_mini.jpg,1,1,29
dp,@diporte,2020-12-05T23:59:03.000Z,El negocio redondo para Pfizer ,"Another Reason to Wear a Mask: COVID-19 May Cause Erectile Dysfunction
Although COVID-19 treatments have improved and a vaccine is on the way, even a mild case of the virus can cause long-term complications — including the possibility of erectile dysfunction. Infectious...
nbcphiladelphia.com",https://pbs.twimg.com/card_img/1360190033232281602/EEvWmEgh?format=jpg&name=small,1,0,2
,@fleury_gaby,2020-12-06T23:45:35.000Z,lembro de pedir pro corona acabar pra poder ouvir na raba toma tapão em um rolê antes de saturar,"Comentar o Tweet
Carol Hermes
@Carolthermes
 · 4 de dez de 2020
e pensar que a gente nunca ouviu “oh juliana” estourando em uma festa
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1362500599871340548/VfjQw6p4_mini.jpg,0,0,4
