Apelido,Username,Data/Hora,Respondendo,Texto,link_img,Comentarios,Retweets,Likes
Irineu BR17 Silva,@IrineuRSilva,2021-02-03T23:52:32.000Z,"""Facilitar ofertas de vacina aos mais vulneráveis""?? que discurso esquisito ESSE?.. VACINA É IMUNIZAÇÃO GRATUITA E EFICIENTE A TODOS OS BRASILEIROS...Começou com a palhaçada JÁ?..","Comentar o Tweet
Arthur Lira
@ArthurLira_
 · 3 de fev
Mas nós podemos, sim,unir esforços com o Senado Federal, com o Executivo, com o Judiciário, com todas as instâncias que puderam ajudar e, de nossa parte, fazer o que estiver ao nosso alcance para facilitar a oferta de vacinas no amparo aos mais vulneráveis nesse momento dramático
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1337742555333734401/EAbk47Pa_mini.jpg,,,
Central Do Internacional,@Centraldointer1,2021-02-03T23:48:28.000Z,O jacaré não entra no céu porque tem a boca grande,,https://pbs.twimg.com/media/EtVvxM1WQAgEEtv?format=jpg&name=small,,1,5
Estevam Sampaio Rebouças,@EstevamReboucas,2021-02-03T23:49:10.000Z,Fundações partidárias lançam manifesto por vacinação já,"Fundações partidárias lançam manifesto por vacinação já
Diante do colapso da situação da pandemia no País, fundações de partidos progressistas brasileiros se reuniram nesta tarde para lançar o “Manifesto Vacinação Já!”. Entre as exigências do manifesto...
brasil247.com",https://pbs.twimg.com/card_img/1362388175985983501/pSfd3WLi?format=jpg&name=small,1,5,5
dire(i)to no ponto - César Soares,@direitonoponto,2021-02-03T23:57:08.000Z,"THREAD TRÍPLICE VIRAL.
AVALIAR
A EFICÁCIA OU NÃO DA VACINA MMR ""Tríplice viral"" NA PREVENÇÃO DA COVID e VER SE ESSA VACINA OFERECE OU NÃO ALGUM TIPO DE PROTEÇÃO À PESSOA.

COMO FICARIA O PROTOCOLO / Crianças, adultos, idosos
 MMR - Tríplice viral?
PArte X

Acompanhe
SEGUE",,https://pbs.twimg.com/ext_tw_video_thumb/1357115684032045056/pu/img/gO9_IoGU-E7qgUC3.jpg,2,1,7
Rotary Brasil,@revistarotarybr,2021-02-03T23:58:03.000Z,"A imunização é uma das intervenções de saúde mais importantes para salvar vidas, especialmente de crianças. As vacinas protegem a criança contra doenças graves. #Rotary #AsVacinasFuncionam
#EndPolioNow",,https://pbs.twimg.com/media/EtVxxepWQAAQt11?format=png&name=small,,4,5
Firme e forte que nem paçoca! IG: @magnesio,Firme e forte que nem paçoca! IG: @magnesio,2021-02-03T23:52:39.000Z,UFMG testa vacina contra o vírus HIV - Olhar Digital,"UFMG testa vacina contra o vírus HIV - Olhar Digital
A Faculdade de Medicina da Universidade Federal de Minas Gerais (UFMG) está procurando homens cisgêneros que têm relações sexuais com outros homens e pessoas transexuais para testes de fase 3 da …
flip.it",https://pbs.twimg.com/card_img/1362822509603655680/nwCu50ZX?format=jpg&name=small,,,4
Paulo Lotufo,@PauloLotufo,2021-02-03T23:48:00.000Z,Pergunta: como será o controle ? placebo ou vacina já com eficácia comprovada com delineamento para não-inferioridade?,"Covid-19: Albert Einstein anuncia realização de testes de fase 3 da vacina Covaxin em São Paulo
Testes da vacina indiana devem começar em março e durar de 45 a 90 dias. Anvisa retirou exigência de estudos de fase 3 no Brasil para aprovar uso de vacinas contra Covid-19, mas responsável pelos...
g1.globo.com",https://pbs.twimg.com/card_img/1362187894627192834/FCvwLKDW?format=jpg&name=small,10,13,146
Brunno Melo #TodosPelasVacinas,@BrunnoMeloCBN,2021-02-03T23:48:05.000Z," É FAKE!!!
É falsa a informação sobre um suposto calendário de vacinação contra a Covid-19, no Distrito Federal, que está circulando nas redes sociais e em grupos de WhatsApp.","Programação de vacina contra Covid-19 é falsa
GDF - Governo do Distrito Federal
saude.df.gov.br",https://pbs.twimg.com/card_img/1362192076562190341/oA4unxBJ?format=jpg&name=240x240,1,6,27
Val,@airelavaleria3,2021-02-03T23:56:36.000Z,"ORA POSSÍVEIS CASOS 
 De ontem pra hoje apareceu tanta gente postando foto que eu acho que estavam distribuindo a vacina em alguma loja da mister capas junto com um panfleto","Comentar o Tweet
Allyson Bezerra
@AllysonBezerra_
 · 3 de fev
VACINA COVID EM MOSSORÓ 
Determinei que a secretaria de saúde realize apuração URGENTE de possíveis casos de aplicação irregular da vacina da COVID. A prioridade é para idosos e grupos de risco. 
A Prefeitura está atenta e tomará todas as medidas administrativas e judiciais.",https://pbs.twimg.com/profile_images/1310056137056833548/CIyN8Csp_mini.jpg,,,6
Congresso em Foco,@congressoemfoco,2021-02-03T23:52:53.000Z,"Vacina contra covid-19: Anvisa muda regras para pedido de uso emergencial  

Saiba mais: https://mla.bs/162b4f75",,https://pbs.twimg.com/media/EtVwyBuWYAApvWH?format=jpg&name=small,1,,18
Jornal da Record,@jornaldarecord,2021-02-03T23:48:00.000Z,Belém tem longas filas e pouco distanciamento durante vacinação de idosos #JornalDaRecord #JR24H,,https://pbs.twimg.com/amplify_video_thumb/1357113454717399042/img/-PgljptdRoM87p6M.jpg,1,4,19
pólen,@polybandeira,2021-02-03T23:56:56.000Z,"Uma imagem de paz a todos os povos. Minha vozinha, 95 anos, recebendo a sua vacina contra o covid. ","Comentar o Tweet
pólen
@polybandeira
 · 1 de fev
Já me sinto pronta pra cair no tapa com a família tradicional que não quer levar minha avó de 95 anos pra vacinar. Aguardem cenas no metrópoles.
Mostrar esta sequência",https://pbs.twimg.com/media/EtVxtIYXIAQknWb?format=jpg&name=small,2,,14
Raphaela Rodrigues || OUÇA #Artigo157,@rapha_rsilva27,2021-02-03T23:58:35.000Z,"Aqueles dias que da vontade de voltar no tempo. 
Minha Barbie preferida que perdi no Parque da Mooca, pós tomar vacina no posto da Taquari. 
Lembranças... ",,https://pbs.twimg.com/media/EtVyFZ9XMAMbxV5?format=jpg&name=small,3,1,16
paulo cesar,@MovesLikeCesar,2021-02-03T23:50:16.000Z,"O braço onde tomei a vachina está doendo, acredito que o chip esteja sendo ativado.",,https://pbs.twimg.com/media/EtVwLsdWQAQaRED?format=jpg&name=small,3,,4
JÁ ENTREGA +de 240.000 MORTOS! AFASTAR BORZO JÁ!,,2021-02-03T23:54:29.000Z,"QUANDO O BRASIL VAI TAXAR GRANDES FORTUNAS?
@GloboNews
 @brasil247
 @BlogdoNoblat
 @PTnoSenado
 @PTnaCamara
 @camaradeputados
 @SenadoFederal
 @elpais_brasil
 @sputnik_brasil
 @DCM_online","Comentar o Tweet
Antonio Cappellari LULA É HONESTO BABACA
@cappellarianton
 · 3 de fev
Argentina começa a aplicar imposto sobre grandes fortunas https://noticias.uol.com.br/ultimas-noticias/afp/2021/01/29/argentina-comeca-a-aplicar-imposto-sobre-grandes-fortunas.htm?fbclid=IwAR16avhJiB1CrfDwpcC1otdQUWfWfF7yh3IXVLZUrXCHQRqyrBWFov6JjJY… via @UOLNoticias @UOL",https://pbs.twimg.com/profile_images/1331377924386283523/dcsMQ0Ln_mini.jpg,,4,10
"Gamarra Levy
ᶜʳᶠ",@LevyGamarra,2021-02-03T23:58:09.000Z,"Voce sabe o que é ""xepa da feira livre""? Pois bem, agora já temos a ""xepa da vacina"". A embalagem da vacina vem com várias doses e depois de aberta a durabilidade da vacina é curta, então algumas pessoas vão aos postos de vacinação, aqui no Rio e fica por ali, sem querer",,https://pbs.twimg.com/media/EtVx-NzXUAA5f5-?format=jpg&name=small,1,,4
Jornal da Record,@jornaldarecord,2021-02-03T23:49:04.000Z,"Material para a produção da vacina CoronaVac, pelo Instituto Butantan, chega daqui a pouco, às 23h30, no aeroporto de Viracopos, em Campinas #JornalDaRecord #JR24H",,https://pbs.twimg.com/amplify_video_thumb/1357113669876740101/img/HVfiJRBpx289c_Sy.jpg,3,7,27
Mário Flávio,@blogmarioflavio,2021-02-03T23:59:46.000Z,Brasil negocia compra de 30 milhões de doses de vacina russa,"Brasil negocia compra de 30 milhões de doses de vacina russa
O Ministério da Saúde se reúne na próxima sexta-feira (5) com representantes do instituto russo Gamaleya, fabricante da vacina Sputinik V, e do laboratório indiano Bharat Biotech, fornecedor do imu…
blogdomarioflavio.com.br",https://pbs.twimg.com/card_img/1361209548351094786/OaqKTEeq?format=jpg&name=small,,,3
Dez Minutos,@DEZMinutos,2021-02-03T23:54:32.000Z,"Anvisa retira obrigação de testes no Brasil para autorização de vacina

https://mla.bs/8860d65b

#D24AM #InteragindoComANotícia #Credibilidade #Compartilhe #Manaus #Amazonas","Anvisa retira obrigação de testes no Brasil para autorização de vacina
O prazo de análise para vacinas sem estudo de fase 3 desenvolvido no Brasil será de até 30 dias. Medida vai facilitar registro de novos imunizantes no País
d24am.com",https://pbs.twimg.com/card_img/1362223148486320130/s_SNt_Vz?format=jpg&name=small,,1,2
Skye | FiveForWynonna,@vulgoskye,2021-02-03T23:54:54.000Z,"Sim bolsominion eu vou pra Cuba, lá tem vacina rápida até pra turista. Ser vacinado e curti umas férias não parece mal negocio.","Comentar o Tweet
mambí
@mambi26
 · 3 de fev
Tourists will be able to opt-in to receiving the Cuban coronavirus vaccine (Soberana or Mambisa) upon arrival in Cuba.
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1363136560435245058/-CdTy39C_mini.jpg,,,4
Negrisoli,@lucasnegrisoli,2021-02-03T23:55:17.000Z,Governo de Minas esclarec que mensagem contendo calendário de vacinação no estado é falsa,"Comentar o Tweet
SaúdeMG
@SaudeMG
 · 3 de fev
É FALSA a mensagem que está circulando sobre o calendário de vacinação em Minas Gerais. 

Informe-se sempre por meio de nossos canais oficiais e NÃO dê visibilidade para fake news.
 http://vacinaminas.mg.gov.br
 http://saude.mg.gov.br

#saude #saudemg #fakenews",https://pbs.twimg.com/profile_images/1343623309821431808/bAwRidVJ_mini.jpg,,,2
Lauro MEU PRESIDENTE É LULA HADDAD Antônio,@NovoLauropro,2021-02-03T23:55:34.000Z,"KKKKKKKKKKK Minha bandeira jamais será vermelha //// Huawei 'já está no páreo' para vencer leilão do 5G no Brasil, diz especialista: https://br.sputniknews.com/economia/2021020316892174-huawei-ja-esta-no-pareo-para-vencer-leilao-do-5g-no-brasil-diz-especialista/… via 
@sputnik_brasil","Huawei 'já está no páreo' para vencer leilão do 5G no Brasil, diz especialista
Com tecnologia de ponta e melhor preço do mercado, chinesa Huawei ""já está no páreo"" para vencer leilão da tecnologia 5G no país, disse especialista em relações...
br.sputniknews.com",https://pbs.twimg.com/card_img/1362195201767452674/ZKqX3Jh-?format=jpg&name=small,,2,3
eleuzina,@eleuzina,2021-02-03T23:47:22.000Z,"Putz, imunizo meus pais aqui e vou passar férias e tomar vacina em Cuba, seria um sonho, hein.","Comentar o Tweet
Ivone Pita
@ivonepita
 · 3 de fev
“Praias, mojitos e vacinas”, o novo slogan para atrair turistas a Cuba

“Você viajaria a Cuba para se vacinar?” Vídeo oficial convida turistas para férias na ilha e para se imunizar com a Soberana 02

https://fontebr.jor.br/2021/02/03/praias-mojitos-e-vacinas-o-novo-slogan-para-atrair-turistas-a-cuba/…",https://pbs.twimg.com/profile_images/1346571176945065991/-9irhXoI_mini.jpg,,,3
Tito Pedra,@PedraTitto,2021-02-03T23:55:37.000Z,"É mesmo ?
De qual coronavírus que estamos falando?
Aquele que a mídia insiste em dizer que existe enquanto o próprio CDC e outras importantes agências de saúde mundo afora admitem que jamais foi isolado?
Seria deste ?","Comentar o Tweet
Revista Oeste
@revistaoeste
 · 3 de fev
Coronavírus: número de mortes aumenta em São Paulo https://revistaoeste.com/oeste-noticias/coronavirus-doria-nao-acredita-no-lockdown…",https://pbs.twimg.com/profile_images/1238557420835741698/T5QvHero_mini.jpg,1,3,15
Amazônia Real,@amazonia_real,2021-02-03T23:50:36.000Z,"Nova onda da pandemia apavora comunidade do Catalão. Aglomerações de fim de ano na comunidade-flutuante de Iranduba (AM) ajudaram a disseminar a Covid-19 entre ribeirinhos. A alegria da virada passou, mas a tristeza do novo coronavírus veio e ficou. http://bit.ly/3jiKf5I",,https://pbs.twimg.com/media/EtVwQfzXUAIlq6s?format=jpg&name=small,,12,22
Yasha Gallazzi,@yashagallazzi,2021-02-03T23:56:20.000Z,"Pfv 
@nubank
 coloque nas opções pra aumentar limite um item COMPRAR VACINA DA COVID","Comentar o Tweet
Diego Escosteguy
@diegoescosteguy
 · 3 de fev
Exclusivo: a farmacêutica Pfizer pedirá hoje, no mais tardar amanhã, registro definitivo de sua vacina perante a Anvisa. Se acolhido, o que é provável, o registro permitirá que a Pfizer venda diretamente ao mercado sua vacina.
https://obastidor.com.br/politica/vacinas-pfizer-vai-pedir-registro-na-anvisa-379…",https://pbs.twimg.com/profile_images/1345252125111160837/d45oeVUs_mini.jpg,2,2,7
Romeu Monteiro,@romeu,2021-02-03T23:54:59.000Z,"O 
@danielolivalx
 agora na TV: ""em Israel os jovens fazem fila à frente dos centros de vacinação para aproveitar as sobras"". Pergunto-me onde ele terá visto isso... ","Comentar o Tweet
Romeu Monteiro
@romeu
 · 31 de jan
Entretanto em Israel está assim. Vou ter de deixar de ir ao Facebook que já não aguento de inveja dos meus amigos que lá vivem...",https://pbs.twimg.com/profile_images/1340677876690149378/Fd3_jFAH_mini.jpg,1,,4
Rádio Senado,@RadioSenado,2021-02-03T23:45:00.000Z,"Presidentes do Senado e Câmara entregam documento a Bolsonaro com o compromisso das duas Casas de priorizar o combate ao coronavírus, a busca pela universalização das vacinas e as pautas de recuperação econômica. Ouça: http://senado.fm/713",,https://pbs.twimg.com/media/EtVisDPXAAIdJf3?format=jpg&name=small,,1,6
"Josie Melo
ela é nossa",@Josie_Melo,2021-02-03T23:57:36.000Z,"Sem a vacinação, os efeitos de um período maior de evolução da doença serão grandes sobre o PIB e, portanto, sobre as receitas do governo. Isso afetará o déficit e a dívida. A alta dos juros está precificada, em maior ou menor grau, por grande parte dos analistas, 
@FelipeSalto","Comentar o Tweet
Fernanda Mansano
@Fernandmansano
 · 3 de fev
Brilhante a entrevista concedida pelo @FelipeSalto sobre a situação fiscal brasileira ao TC. A conjuntura econômica mudou e o mercado entendeu bem a atuação do governo, contudo, continua fundamental que a responsabilidade fiscal seja preservada. https://tc.com.br/politica/entrevista-exclusiva-para-ifi-problema-fiscal-esta-longe-de-ser-resolvido-neste-ano/…",https://pbs.twimg.com/profile_images/1337945091823038465/N37oaF0k_mini.jpg,,,2
Eduardo Protázio,@eduprotaziopsol,2021-02-04T23:52:25.000Z,"Enquanto não se detém a pandemia da Covid19, explode a crise dos planos de vacinação","As patentes estão destruindo a campanha mundial de vacinação
UIT-CI 30.01.2021 Enquanto não se detém a pandemia da Covid19, explode a crise dos planos de vacinação Fica nítida a atuação nefasta das multinacionais da indústria farmacêutica mundial. Volta a...
cstpsol.com",https://pbs.twimg.com/card_img/1362580787623833601/VE4G-It7?format=jpg&name=small,,3,6
Carla Zambelli,@CarlaZambelli38,2021-02-04T23:56:40.000Z,"Protocolei o Projeto de Lei nº 149/2021, que veda ao empregador motivar dispensa por justa causa com base na opção do empregado de não se submeter à aplicação de vacina destinada ao combate do novo coronavírus.",,https://pbs.twimg.com/media/Eta7O1-WQAMRmcZ?format=jpg&name=small,491,"1,3 mil","6,3 mil"
exame,@exame,2021-02-04T23:57:51.000Z,Johnson & Johnson pede autorização para uso emergencial de vacina nos EUA,"Johnson & Johnson pede autorização para uso emergencial de vacina nos EUA
De acordo com um comunicado da farmacêutica, a intenção é iniciar a distribuição do imunizante imediatamente após a autorização da FDA
exame.com",https://pbs.twimg.com/card_img/1362607243544432644/ow5-cdhP?format=jpg&name=small,1,11,134
I don't know Pocah!,@amarall_m4th3us,2021-02-04T23:54:53.000Z,"Aí que saudade dos rolês!

#TBT Meu último rolê antes do coronga! 
@amarilhamatheus",,https://pbs.twimg.com/media/Eta60mPXYAAs1bb?format=jpg&name=360x360,2,1,15
Débora.B.P.,@deborabpaim,2021-02-04T23:57:00.000Z,VACINAÇÃO EXPERIMENTAL...,,https://pbs.twimg.com/ext_tw_video_thumb/1357478247496355840/pu/img/q9oBAQB3Bq_Aedf7.jpg,,6,13
João Trindade,@joaotrind_,2021-02-04T23:55:58.000Z,"Bolsonaro sobre cloroquina agora há pouco: ""Se não faz mal, por que não tomar? A vacina é algo novo, tanto é que é experimental.""

Presidente da ANVISA: ""Nessa fase são de uso EMERGENCIAL. Vai tender a uso amplo quando for pedido. AstraZeneca já pediu.""

Bolsonaro: ""Tá ok.
""",,https://pbs.twimg.com/ext_tw_video_thumb/1357476764726030337/pu/img/MsR41vU26Id807Uu.jpg,,,5
fulano pejorativo,@extecladista,2021-02-04T23:54:04.000Z,"Primeira seleção no Ano da Vacina

Siga essa playlista patrocinada pela Monange

https://open.spotify.com/playlist/1enFL15kZWoiSVamBc3SOF?si=LuI0EcuaTQibmB70XDtCyQ…",,https://pbs.twimg.com/media/Eta6osfWgAA0YeM?format=jpg&name=small,,,2
G1 DF,@g1df,2021-02-04T23:56:21.000Z,"Número representa 56% das 166,6 mil doses recebidas pela capital. Secretaria de Saúde concluiu vacinação de pacientes que precisam de atendimento domiciliar em três regiões.
http://glo.bo/3riva6E #G1DF","Vacina contra Covid-19: DF chega a 93.582 pessoas imunizadas
Número representa 56% das 166,6 mil doses recebidas pela capital. Secretaria de Saúde concluiu vacinação de pacientes que precisam de atendimento domiciliar em três regiões.
g1.globo.com",https://pbs.twimg.com/card_img/1362160383075713030/VFgr_g4w?format=jpg&name=small,,,8
Governo do Amazonas,@AmazonasGoverno,2021-02-04T23:53:29.000Z,"A arma mais importante para vencer a guerra contra a Covid-19 chegou: a vacina! E Amazonas já começou a imunizar a população. Estamos fazendo nossa parte e organizando a estrutura para receber e distribuir as vacinas para todos. 

Confira no vídeo! #GovAM #VacinaAmazonas",,https://pbs.twimg.com/ext_tw_video_thumb/1357477205056638976/pu/img/HmFYegVKnnZWDghx.jpg,2,6,15
gabi,@fromvilavelha,2021-02-04T23:56:07.000Z,"vacina agendada pra minha vovó de quase 94 anos, hoje vencemos! ",,https://pbs.twimg.com/media/Eta7HI8XEAIJEM0?format=jpg&name=small,5,2,9
Thiago Borges,@Tdiasborges03,2021-02-04T23:53:32.000Z,"Minha avó 94 anos está esperando a vacina!
É pra fuder msm","Comentar o Tweet
Fabiana Pulcineli
@fpulcineli
 · 4 de fev
Cara...

Jovair Arantes recebe em Goiânia dose da vacina contra a Covid-19 https://opopular.com.br/noticias/politica/jovair-arantes-recebe-em-goi%C3%A2nia-dose-da-vacina-contra-a-covid-19-1.2192981?ref=twitter…",https://pbs.twimg.com/profile_images/1291698743910301696/cThDIFiL_mini.jpg,1,,6
Leandro Santiago,@lesantiago80,2021-02-04T23:47:03.000Z,Vacinação em Palmas tá avançada.,"Comentar o Tweet
Musa Dumont
@Musacastro
 · 3 de fev
Flagra de hj no Parque Cesamar aqui em Palmas 
0:09
5,4 mil visualizações",https://pbs.twimg.com/profile_images/1319666219734257664/CK3PvvSa_mini.jpg,,1,3
